time,x1_disp,x2_disp,force1,force2
16.87793,0.003727631,0.006368618,-16.860933,50.448687
16.878906,0.003404066,0.005027348,0.717437,-14.207772
16.879883,0.003025485,0.003697959,-54.940129,-104.496764
16.880859,0.002575291,0.002311671,-78.196386,10.773112
16.881836,0.002018871,0.000885804,-45.375996,-82.263171
16.882812,0.001366114,-0.000564832,-20.968767,13.989002
16.883789,0.000651324,-0.002034425,20.753472,-1.443509
16.884766,-8.5775e-05,-0.003480526,-3.043061,-26.920476
16.885742,-0.000828153,-0.004918904,31.695289,-8.840729
16.886719,-0.001561975,-0.006349423,-3.816616,51.892263
16.887695,-0.002279077,-0.007730793,39.595005,-9.243262
16.888672,-0.002967175,-0.009060023,-16.352828,-16.741905
16.889648,-0.003624593,-0.010366307,-101.063323,54.844819
16.890625,-0.004310728,-0.011615687,-34.240365,42.730879
16.891602,-0.00502524,-0.012777148,2.079415,69.583353
16.892578,-0.005709373,-0.013841457,26.474248,45.606156
16.893555,-0.006325003,-0.014805587,-29.603888,-64.270462
16.894531,-0.006879233,-0.015731439,7.3763,-95.859249
16.895508,-0.007374277,-0.016684495,-23.397647,-59.471641
16.896484,-0.007801756,-0.017659925,-41.98296,29.784643
16.897461,-0.008181272,-0.01859493,26.498323,-8.098003
16.898438,-0.008485978,-0.019462094,16.000428,-27.034461
16.899414,-0.008686669,-0.020285532,121.333063,15.041874
16.900391,-0.0087388,-0.021050918,-29.516105,43.768331
16.901367,-0.008667788,-0.021720791,62.009305,-38.710946
16.902344,-0.008507422,-0.022317009,-70.928012,-61.022694
16.90332,-0.008284606,-0.022885551,-33.497803,-2.713433
16.904297,-0.00805283,-0.023405183,-81.456504,-20.912346
16.905273,-0.007824916,-0.023852938,-10.396872,16.242996
16.90625,-0.007597106,-0.024216403,30.589114,20.077174
16.907227,-0.00732304,-0.024473117,89.608664,54.706169
16.908203,-0.006962737,-0.024602152,11.098102,-48.524382
16.90918,-0.006534495,-0.02463387,-33.774872,-71.433277
16.910156,-0.006106761,-0.024626119,7.66724,16.568108
16.911133,-0.005690386,-0.02454579,44.64564,13.365915
16.912109,-0.005256697,-0.024350937,52.69944,53.724951
16.913086,-0.004792741,-0.024022853,-51.404801,-25.903166
16.914062,-0.004352724,-0.023580008,-0.551923,-35.303734
16.915039,-0.003968756,-0.023065108,-12.166165,15.062929
16.916016,-0.003627627,-0.022459462,-6.153816,0.015466
16.916992,-0.003335854,-0.021748121,-47.131943,25.322105
16.917969,-0.003112338,-0.0209287,21.663085,-38.125018
16.918945,-0.002943831,-0.020022945,-64.661371,61.512237
16.919922,-0.002837259,-0.019017751,87.408769,11.735481
16.920898,-0.002757814,-0.017894522,-18.084247,52.313901
16.921875,-0.002679064,-0.016663458,23.517502,-10.535356
16.922852,-0.002626369,-0.015341625,48.403726,-40.481658
16.923828,-0.002562139,-0.013980176,-34.540252,18.181588
16.924805,-0.002508216,-0.012572403,5.712071,31.863951
16.925781,-0.002478406,-0.011091225,59.666546,-77.622455
16.926758,-0.002420629,-0.009590159,1.947589,95.054021
16.927734,-0.002330197,-0.008046726,-29.827685,-35.737388
16.928711,-0.002243495,-0.006448889,-112.049366,5.08742
16.929688,-0.002208073,-0.004847649,29.030424,28.927711
16.930664,-0.002187878,-0.003220583,-51.852563,-0.435684
16.931641,-0.002146169,-0.001578893,11.077307,2.605384
16.932617,-0.002083763,5.6378e-05,-54.740225,3.865376
16.933594,-0.001994937,0.001678982,-40.728237,-93.595375
16.93457,-0.001897806,0.003235027,34.065323,7.001793
16.935547,-0.001744235,0.004718503,29.594763,-26.722731
16.936523,-0.00149675,0.006154504,31.327099,51.106408
16.9375,-0.001155058,0.007558295,87.699445,40.692759
16.938477,-0.000692152,0.008956134,19.239482,-68.994189
16.939453,-0.000117326,0.010286055,-5.326261,-71.133072
16.94043,0.000518952,0.011491054,-40.943793,97.752916
16.941406,0.001180087,0.012648012,-51.151676,-117.12963
16.942383,0.001835828,0.013732326,40.65831,-33.653353
16.943359,0.002516203,0.014679454,38.400375,-58.506501
16.944336,0.003253523,0.015516233,-21.295687,59.794074
16.945312,0.004006259,0.016286979,-66.101012,-8.463299
16.946289,0.004712219,0.017015479,14.565219,-35.961755
16.947266,0.005377081,0.017656203,12.09851,0.782385
16.948242,0.006026929,0.018213931,26.72714,92.109762
16.949219,0.006656324,0.018750328,133.760548,23.166456
16.950195,0.007312197,0.01927658,-5.51971,22.045941
16.951172,0.007967346,0.019760074,-11.612112,-79.369122
16.952148,0.008541004,0.020152946,-2.329524,54.105853
16.953125,0.00902459,0.020471615,-73.237357,-49.229494
16.954102,0.00938038,0.020731293,-29.097592,18.617193
16.955078,0.009589986,0.02091568,118.849963,-40.465808
16.956055,0.009741805,0.02102918,4.560758,0.288933
16.957031,0.00984921,0.021063466,-15.062295,-2.385136
16.958008,0.009846717,0.021037149,-23.236862,137.148878
16.958984,0.009721686,0.021015575,37.48376,-22.807207
16.959961,0.009502445,0.02098829,59.179096,12.834603
16.960938,0.009233212,0.020895111,2.897371,-9.100776
16.961914,0.008903195,0.020741755,-12.501683,-60.998534
16.962891,0.008485064,0.020492211,-83.683097,18.53699
16.963867,0.007945914,0.020158963,-9.604113,43.871587
16.964844,0.007297942,0.019790877,-44.495111,-54.897177
16.96582,0.006572524,0.019351514,38.808951,-14.766922
16.966797,0.005806583,0.018811615,42.78669,1.673069
16.967773,0.005055597,0.018197192,93.876145,37.787062
16.96875,0.004358839,0.017532843,20.487388,39.996318
16.969727,0.003716882,0.016836792,-13.644897,-82.145718
16.970703,0.003088831,0.016052329,18.046404,97.079461
16.97168,0.002483008,0.015207836,-114.522117,23.457248
16.972656,0.001860104,0.014354862,-76.759479,-1.165228
16.973633,0.001184393,0.013447855,3.97297,37.342685
16.974609,0.000522392,0.012494813,10.508147,68.675933
16.975586,-7.5167e-05,0.011530635,58.320018,-9.833706
16.976562,-0.000574741,0.010534779,54.719644,-15.639039
16.977539,-0.000950429,0.009470257,-24.242878,-60.219167
16.978516,-0.001239696,0.008316951,65.598197,-15.001261
16.979492,-0.001437639,0.007080101,-121.075212,27.103301
16.980469,-0.001593162,0.005807065,-21.700841,-14.930696
16.981445,-0.001751139,0.004503858,-11.700825,-16.827623
16.982422,-0.001863189,0.003155796,136.388395,83.135286
16.983398,-0.001859164,0.001816364,34.958604,12.066243
16.984375,-0.001724854,0.000506527,56.438061,12.183
16.985352,-0.001508759,-0.000799813,40.793319,27.911095
16.986328,-0.001220239,-0.002086978,6.417248,47.015622
16.987305,-0.000896572,-0.003330023,-21.008725,2.922665
16.988281,-0.00058091,-0.004532682,-48.971867,-43.198612
16.989258,-0.000312794,-0.005730048,-126.457535,22.828386
16.990234,-0.000154187,-0.006904883,36.575996,54.270981
16.991211,-7.3339e-05,-0.008003896,-55.121328,21.995446
16.992188,-4.3557e-05,-0.009021477,-0.035544,36.87908
16.993164,-8.7817e-05,-0.009960641,-32.571021,-16.814741
16.994141,-0.000198956,-0.010835403,-77.674993,-35.846007
16.995117,-0.000415606,-0.011676598,0.154911,8.706289
16.996094,-0.000721223,-0.012468941,-84.294142,-25.57254
16.99707,-0.001115937,-0.013205182,8.015778,70.402171
16.998047,-0.001590484,-0.013854249,-42.250631,24.503201
16.999023,-0.002117593,-0.014391852,-28.078255,-22.288821
17.0,-0.002705215,-0.014862452,-43.878562,-52.216997
17.000977,-0.003343419,-0.015303388,-23.739648,52.400556
17.001953,-0.004018119,-0.015680216,-37.748494,-45.536862
17.00293,-0.004713341,-0.015991565,10.456389,0.260667
17.003906,-0.005399052,-0.016264383,-3.412209,12.699384
17.004883,-0.00604545,-0.016473262,-50.478884,-44.94511
17.005859,-0.006668608,-0.016642211,49.312529,-7.296525
17.006836,-0.007230783,-0.016783189,29.822065,61.20208
17.007812,-0.007682645,-0.016847874,42.287153,-68.489392
17.008789,-0.008018543,-0.016867578,-5.82494,52.041574
17.009766,-0.008248832,-0.016848289,26.137278,9.197062
17.010742,-0.008376521,-0.01675441,-81.977508,-30.825951
17.011719,-0.008435089,-0.016626684,3.466361,-71.294951
17.012695,-0.008433648,-0.016504459,39.681785,-5.880286
17.013672,-0.008314227,-0.016376353,-98.982572,-28.330554
17.014648,-0.008128137,-0.016221912,-14.316298,-6.493685
17.015625,-0.007904507,-0.016041297,70.981058,28.923018
17.016602,-0.007566754,-0.015806975,-68.272814,-74.475415
17.017578,-0.007147407,-0.015550843,-13.340825,6.310514
17.018555,-0.006694695,-0.015282787,49.619224,86.494666
17.019531,-0.006161269,-0.014925165,89.211126,-22.117502
17.020508,-0.005508654,-0.014490756,46.727567,21.281435
17.021484,-0.004750916,-0.014009506,-54.539327,-94.394741
17.022461,-0.003970955,-0.013514504,7.205408,-74.75845
17.023438,-0.00320208,-0.013049966,-42.572973,-34.241639
17.024414,-0.002453034,-0.012585508,10.937567,64.03106
17.025391,-0.001735696,-0.012053625,0.637173,-26.944126
17.026367,-0.001042234,-0.011450221,-103.423346,22.918677
17.027344,-0.000438737,-0.010794542,1.428076,-27.484346
17.02832,6.603e-05,-0.010087366,58.304588,-59.540197
17.029297,0.000542114,-0.009369202,-34.244063,-12.25139
17.030273,0.00096604,-0.008634122,-28.109171,27.537721
17.03125,0.001291845,-0.00784243,23.195692,52.548501
17.032227,0.001544492,-0.006966065,25.116019,-5.768682
17.033203,0.001748845,-0.006024751,-16.990894,22.763883
17.03418,0.001886654,-0.005036538,-9.515305,2.361362
17.035156,0.001944145,-0.004002302,25.484164,6.927793
17.036133,0.001946192,-0.002934918,15.429758,-39.546084
17.037109,0.001910546,-0.001860137,67.485281,-55.333644
17.038086,0.001863831,-0.000813503,21.959887,-24.292034
17.039062,0.001815701,0.000206532,54.117302,44.187042
17.040039,0.001766317,0.001241751,-0.102491,77.73602
17.041016,0.001711791,0.002334907,-9.369961,44.084594
17.041992,0.00162908,0.003479661,-36.311542,20.24869
17.042969,0.001509028,0.004641944,-46.623016,0.973563
17.043945,0.001342933,0.005794286,-2.570608,43.92794
17.044922,0.001156883,0.006941065,-33.537497,153.667517
17.045898,0.00096735,0.00814786,-69.104338,11.647458
17.046875,0.000753367,0.009391705,14.389535,26.904694
17.047852,0.000549163,0.010604453,-25.769632,12.088524
17.048828,0.000385953,0.011778899,-28.222412,93.657013
17.049805,0.000253083,0.012940076,-31.755377,-7.40104
17.050781,0.000156577,0.014071575,-33.166683,-40.013241
17.051758,0.000101881,0.015103471,-70.054329,33.603334
17.052734,7.7124e-05,0.016049867,-33.64091,-39.857507
17.053711,8.741e-05,0.016905917,-48.158452,15.219187
17.054688,0.000147098,0.017658709,1.083725,1.312913
17.055664,0.000275007,0.018324487,-38.068024,21.761639
17.056641,0.000476132,0.018903828,-33.117436,3.509061
17.057617,0.000732417,0.019395985,-6.986663,-84.424239
17.058594,0.001055167,0.019749444,101.439201,28.739384
17.05957,0.001502552,0.019976699,9.010304,16.901795
17.060547,0.002072671,0.020127578,102.616508,56.843322
17.061523,0.002753711,0.020218008,17.438201,-35.415426
17.0625,0.00353441,0.020226465,-27.527064,-90.162819
17.063477,0.004335223,0.020087308,-18.41412,33.091919
17.064453,0.005120662,0.019838608,31.681445,30.8073
17.06543,0.005900462,0.019543659,-25.768204,27.552179
17.066406,0.006652447,0.019205646,41.209202,-111.347687
17.067383,0.007362954,0.018762631,15.221123,104.052538
17.068359,0.008033592,0.018257577,-14.573226,-126.090982
17.069336,0.008620725,0.01768964,-40.632943,-90.726965
17.070312,0.009082346,0.016972361,-31.717993,-61.203299
17.071289,0.009396989,0.016143096,46.542772,38.92574
17.072266,0.009595609,0.015269912,17.149375,61.311569
17.073242,0.009693028,0.014416864,-28.268983,3.677527
17.074219,0.009647741,0.013571966,109.720591,29.264062
17.075195,0.009501127,0.012724093,29.139804,-38.377169
17.076172,0.00927958,0.011856844,-20.828711,-50.14783
17.077148,0.008921805,0.010935802,84.045631,-77.910532
17.078125,0.008457661,0.009945174,45.706949,29.056058
17.079102,0.007924164,0.008925598,-80.168174,57.120366
17.080078,0.007249998,0.00794389,-12.934947,-66.044374
17.081055,0.006417878,0.006956126,18.224117,-41.124182
17.082031,0.005488398,0.005916323,-10.246782,-25.287504
17.083008,0.00447814,0.004844507,-43.956047,-59.420157
17.083984,0.003374582,0.003732355,39.841729,16.243806
17.084961,0.002220291,0.002599691,13.033103,-18.21136
17.085938,0.001061739,0.001465913,2.564826,-36.802687
17.086914,-9.9341e-05,0.000305678,-37.665097,85.51196
17.087891,-0.001267769,-0.000831154,44.227119,-28.072618
17.088867,-0.002403984,-0.001940959,-74.808171,-85.054308
17.089844,-0.003507042,-0.003105191,-31.708783,5.385218
17.09082,-0.004595016,-0.004307369,5.918408,7.415979
17.091797,-0.005612233,-0.005502703,16.711102,-51.918083
17.092773,-0.006520139,-0.00671759,75.387575,-9.869319
17.09375,-0.007273061,-0.007958313,14.742137,-32.810193
17.094727,-0.007863045,-0.009212963,15.574465,103.848633
17.095703,-0.008312947,-0.010423641,-49.466756,-55.779711
17.09668,-0.00865058,-0.011597297,-43.226766,-16.657725
17.097656,-0.008903315,-0.012786824,-26.070051,-52.033037
17.098633,-0.009061283,-0.013985381,-2.483116,78.057043
17.099609,-0.009108574,-0.015142169,-7.49094,-4.821952
17.100586,-0.009042031,-0.016228892,17.147142,32.383239
17.101562,-0.008860153,-0.017261203,68.661399,12.002069
17.102539,-0.008536793,-0.018224684,-0.132821,-49.576629
17.103516,-0.008093213,-0.019151572,36.998065,-42.22582
17.104492,-0.007559678,-0.020060401,-43.774957,9.65671
17.105469,-0.006974085,-0.020915213,77.076252,36.32285
17.106445,-0.006334676,-0.02167117,-1.876647,-49.079486
17.107422,-0.005639941,-0.022349055,76.105664,-2.828991
17.108398,-0.004909307,-0.022960363,-14.51031,27.758347
17.109375,-0.004168233,-0.02346158,-22.402536,-37.650191
17.110352,-0.003482259,-0.023863073,-32.854696,-32.98813
17.111328,-0.002876832,-0.024188324,-56.368354,-61.946129
17.112305,-0.002382507,-0.024444246,48.601491,33.442057
17.113281,-0.00197204,-0.024595534,-41.139893,44.420118
17.114258,-0.001647491,-0.024588937,15.465639,-16.189682
17.115234,-0.001430886,-0.024446968,-61.291533,17.072355
17.116211,-0.001335099,-0.024182704,93.269027,0.728577
17.117188,-0.00132296,-0.023789436,49.932649,-10.585893
17.118164,-0.001339363,-0.02328272,46.091747,-7.510579
17.119141,-0.001403364,-0.022669612,-120.266393,-36.08676
17.120117,-0.001590797,-0.021966246,6.613039,54.131221
17.121094,-0.001911609,-0.021148383,-7.674983,1.490768
17.12207,-0.002300147,-0.020204506,-29.363431,78.046326
17.123047,-0.00275951,-0.019130702,75.034476,-33.812216
17.124023,-0.00323408,-0.01795242,-75.820533,-90.359904
17.125,-0.0037293,-0.016758847,30.170426,6.761046
17.125977,-0.004249005,-0.015539645,-39.089727,13.592085
17.126953,-0.004757888,-0.01425467,-61.516244,39.74616
17.12793,-0.005281452,-0.01289793,-19.115494,-54.072954
17.128906,-0.00579137,-0.01151192,-18.350735,-20.073769
17.129883,-0.006248808,-0.010135078,18.252918,58.299879
17.130859,-0.006618997,-0.00872356,55.706697,7.981576
17.131836,-0.006851667,-0.007273444,-9.359533,-28.432178
17.132812,-0.006948017,-0.005834905,-88.400995,-0.960682
17.133789,-0.006967542,-0.004420215,-42.550573,60.916936
17.134766,-0.006918462,-0.002994328,-10.03604,37.3543
17.135742,-0.006757502,-0.00154625,-24.125646,-33.774123
17.136719,-0.006472503,-0.000127983,30.239513,13.881698
17.137695,-0.006043819,0.001243669,16.110363,-4.688963
17.138672,-0.005455377,0.002577832,39.469504,32.238643
17.139648,-0.004709601,0.003879512,-108.841007,-12.872667
17.140625,-0.003876474,0.005142012,50.737039,-50.97675
17.141602,-0.002962419,0.00632368,-84.619791,-6.939092
17.142578,-0.001970456,0.007426279,26.036793,-23.024067
17.143555,-0.000928565,0.008462745,64.647313,92.181103
17.144531,0.000216425,0.009480628,-96.253877,-19.199716
17.145508,0.001386129,0.010482469,-114.092071,33.050454
17.146484,0.002475229,0.011440982,-33.992789,-23.790274
17.147461,0.003494893,0.012354747,57.404597,-66.419824
17.148438,0.004509378,0.013177056,-78.978079,-113.87378
17.149414,0.005479393,0.013866296,63.526376,51.910948
17.150391,0.006390594,0.014480749,-14.694404,-63.762273
17.151367,0.007256805,0.015045722,41.704865,137.733779
17.152344,0.00805203,0.015603884,-11.784381,-60.145195
17.15332,0.00876357,0.016158042,62.084637,-56.624414
17.154297,0.009388924,0.016616481,-18.333726,-131.935489
17.155273,0.009913978,0.016946064,-15.163666,-63.914361
17.15625,0.010292808,0.017144594,62.941643,-48.807182
17.157227,0.010557557,0.017252833,38.990481,-5.246938
17.158203,0.010729236,0.0172997,6.268223,26.111054
17.15918,0.010777947,0.017321567,-2.672666,-32.390218
17.160156,0.010683671,0.017305559,-40.601313,25.448994
17.161133,0.010426915,0.01725092,-95.086926,83.908219
17.162109,0.009970109,0.017211843,6.591086,-16.869746
17.163086,0.009346694,0.017165712,13.304241,-29.714889
17.164062,0.008622385,0.017055318,-8.902407,-56.586145
17.165039,0.00780556,0.016858541,18.754297,-3.922792
17.166016,0.006916175,0.016584594,9.373448,74.156992
17.166992,0.005981309,0.016292629,-40.210419,-6.444188
17.167969,0.004992169,0.015978009,-82.570778,27.50161
17.168945,0.003925358,0.015614932,-0.874232,0.86732
17.169922,0.00282143,0.015203221,-7.868057,-28.909492
17.170898,0.001737953,0.014712438,124.801397,1.91083
17.171875,0.000755543,0.014140302,14.825842,-56.971037
17.172852,-9.727e-05,0.01347165,44.25534,-6.173273
17.173828,-0.000844407,0.012702011,22.290673,45.116696
17.174805,-0.001470745,0.01188057,-5.195393,-33.849705
17.175781,-0.001991131,0.010995308,-116.386839,-19.359013
17.176758,-0.002465357,0.010017759,-34.120346,-57.152664
17.177734,-0.002902232,0.008939759,72.654297,49.138324
17.178711,-0.003208461,0.007797782,-91.491963,7.685523
17.179688,-0.003411586,0.006627355,-40.862188,18.339697
17.180664,-0.003567664,0.005419096,-39.982347,-26.949845
17.181641,-0.003655615,0.004161891,48.15197,40.967047
17.182617,-0.003638327,0.002873334,75.47401,-10.8524
17.183594,-0.003468864,0.001568249,-72.783095,46.064686
17.18457,-0.003216187,0.000257029,46.354366,31.413522
17.185547,-0.002906935,-0.001031864,-37.187546,-53.540114
17.186523,-0.002538334,-0.00233744,26.798214,-44.307649
17.1875,-0.002134829,-0.003686674,-15.398663,145.325503
17.188477,-0.001702392,-0.004975143,106.447432,39.634507
17.189453,-0.001219333,-0.006154308,-33.113348,-36.116237
17.19043,-0.000711353,-0.007301884,35.789529,74.849525
17.191406,-0.000229189,-0.008392416,-25.581764,-22.840039
17.192383,0.000214613,-0.009411411,4.385576,-69.448305
17.193359,0.00059031,-0.010420133,-67.919512,-58.800324
17.194336,0.000864572,-0.011428415,27.302908,13.599735
17.195312,0.001037626,-0.01239003,56.847504,-86.859784
17.196289,0.001160423,-0.013312508,-75.84564,22.786076
17.197266,0.001176689,-0.014186087,-43.601491,-39.971556
17.198242,0.001034554,-0.01498405,50.637574,-27.647373
17.199219,0.000793948,-0.015727238,-21.795703,-12.504527
17.200195,0.000467045,-0.016400116,-9.471023,34.246788
17.201172,2.9633e-05,-0.016971703,-60.50022,-9.4058
17.202148,-0.000529388,-0.017440237,58.118597,106.637584
17.203125,-0.001167208,-0.017772024,-67.831934,16.550312
17.204102,-0.001874596,-0.017956824,-9.505581,-4.939707
17.205078,-0.002668594,-0.018051032,-39.479088,37.790222
17.206055,-0.003518298,-0.018048535,35.224705,126.143778
17.207031,-0.004383336,-0.017891747,-66.053966,-87.395491
17.208008,-0.005256446,-0.017646213,102.736568,-2.594599
17.208984,-0.006084924,-0.017379226,-22.839895,9.412069
17.209961,-0.00682911,-0.017050512,-69.742622,18.793011
17.210938,-0.007553211,-0.016655736,-4.013098,53.688939
17.211914,-0.00823027,-0.016179888,42.850653,47.016647
17.212891,-0.008789787,-0.01561578,9.541798,80.217316
17.213867,-0.009210626,-0.014956888,28.812654,-26.656035
17.214844,-0.00948749,-0.014244209,-40.461222,-34.826571
17.21582,-0.009635192,-0.013537653,29.441504,-66.580984
17.216797,-0.009647144,-0.012860631,7.755298,-41.643692
17.217773,-0.009497516,-0.012219772,-62.656045,-54.583226
17.21875,-0.009230896,-0.011611762,-1.189578,38.188743
17.219727,-0.008854738,-0.011000144,-33.796821,-103.798856
17.220703,-0.008361095,-0.010409688,157.716697,55.889837
17.22168,-0.007682834,-0.009832094,46.613961,81.393931
17.222656,-0.006794734,-0.009178449,4.618492,-6.750057
17.223633,-0.005786585,-0.008477455,67.78957,67.452132
17.224609,-0.004667345,-0.007734119,30.759339,44.124893
17.225586,-0.003445807,-0.006922246,-61.938612,-12.87348
17.226562,-0.002206567,-0.006078054,85.190739,40.217213
17.227539,-0.000946519,-0.005201398,-73.101042,-26.555137
17.228516,0.000305951,-0.004296818,77.047837,22.760858
17.229492,0.001524441,-0.003370914,9.094466,10.59805
17.230469,0.00272607,-0.002404555,-4.17807,-26.212145
17.231445,0.003851461,-0.001420211,-41.679439,50.516229
17.232422,0.004857642,-0.000397998,11.87727,35.352655
17.233398,0.005736672,0.000690975,27.334449,70.435823
17.234375,0.006508439,0.001855078,22.732126,41.18048
17.235352,0.007167901,0.00309412,8.364152,-47.372193
17.236328,0.007698894,0.004348939,-11.28085,29.495965
17.237305,0.008081033,0.005609985,33.883637,72.551398
17.238281,0.008325712,0.006929543,-22.99602,11.299912
17.239258,0.008429788,0.008292921,-6.457746,81.215627
17.240234,0.008379923,0.009697293,18.82243,19.779711
17.241211,0.008205444,0.011138698,-1.782987,-11.253437
17.242188,0.0079207,0.012564364,-72.433487,-63.060105
17.243164,0.007496722,0.013925685,8.942223,2.707458
17.244141,0.006955883,0.015219896,9.221171,47.069463
17.245117,0.006356266,0.016489934,4.646955,-17.41557
17.246094,0.005715977,0.017715995,-10.498811,12.19534
17.24707,0.005046341,0.01887187,-19.000099,53.219678
17.248047,0.004357037,0.019981696,-0.563698,12.583116
17.249023,0.003673849,0.021036162,-40.828347,53.243798
17.25,0.003006807,0.022026283,71.948284,-68.157357
17.250977,0.002410058,0.022905028,20.044454,-5.395553
17.251953,0.001929607,0.023637075,14.201792,22.604683
17.25293,0.001551637,0.024259756,-111.74779,37.974339
17.253906,0.001224436,0.024788737,55.619887,61.240247
17.254883,0.00097739,0.025238178,-47.231107,-1.548638
17.255859,0.00084819,0.02558589,-26.945791,-95.762288
17.256836,0.000801554,0.025754933,-31.026861,-54.205407
17.257812,0.000846375,0.025719753,16.726317,-81.572395
17.258789,0.001001517,0.025488173,-48.977425,-25.973207
17.259766,0.001252949,0.025076349,38.508011,138.888747
17.260742,0.001602724,0.024593288,15.154498,-51.60554
17.261719,0.0020704,0.024031424,-33.95499,32.902904
17.262695,0.002607496,0.023346281,-67.300224,54.835965
17.263672,0.003159032,0.022595296,13.670483,-6.253576
17.264648,0.003731631,0.02176679,-84.244309,46.019356
17.265625,0.004299926,0.020864342,-38.081225,7.684612
17.266602,0.004822141,0.019902541,-7.858013,-79.19
17.267578,0.005318194,0.018829723,-11.534278,-60.514199
17.268555,0.005784093,0.017622248,-32.600967,21.638972
17.269531,0.006191611,0.01633719,35.122999,-0.912343
17.270508,0.006547539,0.01501201,-44.197151,-32.370569
17.271484,0.006831736,0.01362999,-33.238632,-106.853221
17.272461,0.006998592,0.012149457,3.663009,-83.303761
17.273438,0.007059894,0.010555207,3.809785,-72.971763
17.274414,0.007023958,0.008872465,-60.312721,33.430782
17.275391,0.006852805,0.007165569,1.22847,-94.242118
17.276367,0.006540813,0.005432314,-27.939884,13.097427
17.277344,0.006101671,0.003670746,-30.964531,-17.157588
17.27832,0.005521146,0.001923881,12.203623,2.235162
17.279297,0.004822674,0.000193106,-49.612815,1.115115
17.280273,0.004004242,-0.001507562,-14.367224,86.205919
17.28125,0.003062965,-0.003133617,-5.154139,6.748634
17.282227,0.002032707,-0.004678921,12.989313,-16.115234
17.283203,0.000941368,-0.006189855,-35.996142,22.988385
17.28418,-0.000209573,-0.007656496,23.397287,104.128826
17.285156,-0.001397032,-0.009020252,37.12077,37.963965
17.286133,-0.002567213,-0.010273341,35.88677,-34.516121
17.287109,-0.00369525,-0.01148188,-62.898692,-50.179632
17.288086,-0.004810654,-0.01268721,34.398607,71.081328
17.289062,-0.005895917,-0.013838501,36.700139,-8.346753
17.290039,-0.006886261,-0.014915683,83.833726,-22.182722
17.291016,-0.007742603,-0.015962737,-57.407664,12.649596
17.291992,-0.008497324,-0.01696858,64.593025,-42.190006
17.292969,-0.009148824,-0.017941439,-85.239689,1.885222
17.293945,-0.009701957,-0.018884667,38.571845,-148.228319
17.294922,-0.010162382,-0.019846673,48.868414,-68.339857
17.295898,-0.010462056,-0.020857926,36.241488,-99.835051
17.296875,-0.01060185,-0.021891436,-73.742593,30.935921
17.297852,-0.010643319,-0.022895003,60.788476,-0.457065
17.298828,-0.01057959,-0.023816253,119.767222,-51.129795
17.299805,-0.010325675,-0.024689074,-51.768381,-15.110819
17.300781,-0.009946419,-0.025514403,-17.490383,14.174109
17.301758,-0.009520126,-0.026254863,-37.142762,28.375528
17.302734,-0.009053338,-0.026883741,27.180451,80.669055
17.303711,-0.008538409,-0.027363833,-24.522183,16.848546
17.304688,-0.007983444,-0.027695841,30.292104,-0.361472
17.305664,-0.007400851,-0.027913916,-10.58332,-103.18802
17.306641,-0.006798092,-0.028071244,4.169673,29.774927
17.307617,-0.006201629,-0.028149573,-2.890798,-39.113754
17.308594,-0.005621138,-0.028115091,-83.960755,22.652897
17.30957,-0.005110842,-0.02796861,1.656514,69.497561
17.310547,-0.004678331,-0.027656938,-72.469852,-23.51543
17.311523,-0.004325433,-0.027201962,-66.065344,51.265952
17.3125,-0.004088967,-0.0266133,61.95183,96.129179
17.313477,-0.003906288,-0.025836371,26.071231,39.463461
17.314453,-0.003733172,-0.02488054,21.804188,28.655289
17.31543,-0.003587159,-0.023782521,2.453828,30.941397
17.316406,-0.003476569,-0.022551851,106.999653,10.93397
17.317383,-0.00335649,-0.021203283,1.200339,9.903735
17.318359,-0.003223086,-0.019753637,-7.454594,12.321108
17.319336,-0.003125851,-0.018209554,-9.149896,57.199138
17.320312,-0.00306334,-0.016556276,52.202999,108.296747
17.321289,-0.002999484,-0.01475708,-1.177,14.431858
17.322266,-0.002922308,-0.012841938,12.348655,9.979648
17.323242,-0.002842272,-0.010867703,56.499678,-81.249215
17.324219,-0.002723294,-0.008890134,23.035436,99.788464
17.325195,-0.002552696,-0.006876268,68.147303,62.42834
17.326172,-0.00231819,-0.004767549,42.10305,-29.789071
17.327148,-0.002005084,-0.00263578,-37.492139,-37.101484
17.328125,-0.001659679,-0.000538004,-56.922739,47.330429
17.329102,-0.001325529,0.001553236,73.418163,21.721334
17.330078,-0.000946096,0.003656691,40.239265,14.673442
17.331055,-0.000472831,0.005747739,28.437971,-105.85249
17.332031,7.3022e-05,0.007757089,15.733844,-21.276992
17.333008,0.000677973,0.009660273,-2.008007,11.288236
17.333984,0.001323923,0.011506596,-35.780042,-53.780494
17.334961,0.001981813,0.013274253,-37.297517,-72.416725
17.335938,0.002629631,0.014917472,-57.760343,-50.894566
17.336914,0.003251407,0.016432892,-71.754173,26.438773
17.337891,0.003825261,0.017863043,-45.02483,-93.15874
17.338867,0.004352488,0.019183215,-20.062652,-55.66113
17.339844,0.004853117,0.020350756,72.954133,6.645719
17.34082,0.005378446,0.021410068,-73.523993,28.434841
17.341797,0.005896851,0.022398624,4.248785,-11.930456
17.342773,0.006369646,0.023305217,78.730963,-48.776044
17.34375,0.006863704,0.024091024,51.757308,-20.47609
17.344727,0.007394554,0.024750873,-0.917823,-37.49131
